,Unnamed: 0,ID,Location,Latitude,Longitude,Start_Month,Start_Year,End_Month,End_Year,Years,Percent,Code,State
4033,4033,18019,COULTA,-34.3856,135.4698,Jan,1877,Jun,2024,136.3,92,N,SA
4034,4034,18191,COULTA (COLES POINT),-34.3749,135.3741,Jun,1994,May,2017,23.0,0,Y,SA
4035,4035,18020,COULTA (THE GLEN),-34.365,135.5717,Aug,1934,Jan,1962,27.5,0,N,SA
4036,4036,69045,COUNTEGANY,-36.2,149.45,Apr,1897,Dec,1964,33.1,49,N,NSW
4037,4037,69088,COUNTEGANY (GAERLOCH),-36.1935,149.4735,Apr,1965,May,2024,34.0,57,N,NSW
4038,4038,3001,COUNTRY DOWNS,-17.2767,122.5711,Nov,1969,Jun,2024,52.3,96,N,WA
4039,4039,40471,COURAN COVE,-27.822,153.411,May,1972,Dec,2012,16.4,40,N,QLD
4040,4040,61279,COURANGRA,-33.4667,151.1167,Mar,1914,Jan,1920,5.9,0,N,NSW
4041,4041,18021,COURELA (CHALLNER),-32.535,134.4367,Jan,1911,Dec,1966,55.1,98,N,SA
4042,4042,18162,COURELA (LINDARNOE),-32.5423,134.3852,Jan,1967,May,2013,46.0,99,N,SA
4043,4043,18154,COURTABIE,-33.2067,134.855,May,1892,Dec,1898,6.7,0,N,SA
4044,4044,9658,COURTENEY,-34.1833,115.2,Feb,1956,Dec,1970,14.9,0,N,WA
4045,4045,8281,COURTLEA,-30.3322,116.6828,Aug,1983,Jan,2024,36.5,90,N,WA
4046,4046,33160,COUTI-OUTI,-22.3667,150.1167,Jan,1964,Dec,1975,12.0,0,N,QLD
4047,4047,74035,COWABIE,-34.6,147.0,Jan,1882,Feb,1949,51.7,77,N,NSW
4048,4048,9013,COWALLA,-31.05,115.5667,Jun,1908,Sep,1969,61.3,0,N,WA
4049,4049,40061,COWAN COWAN SIGNAL STN,-27.1333,153.3667,Sep,1899,Jun,1965,65.3,99,N,QLD
4050,4050,29086,COWAN DOWNS STATION,-18.9611,140.5386,Jan,1970,Dec,2015,32.7,71,N,QLD
4051,4051,76009,COWANGIE,-35.2339,141.3828,Oct,1912,Sep,2004,84.4,92,N,VIC
4052,4052,9636,COWARAMUP,-33.8358,115.0747,Mar,1926,Jun,2024,85.1,86,N,WA
4053,4053,17021,COWARD SPRINGS,-29.4025,136.8108,Sep,1897,Dec,1977,65.3,81,N,SA
4054,4054,12220,COWARNA DOWNS,-31.0089,122.3567,Jan,1968,Feb,2020,51.4,98,N,WA
4055,4055,10032,COWCOWING,-30.9964,117.3953,Mar,1907,Jun,2024,117.0,0,N,WA
4056,4056,10033,COWCOWING CENTRAL,-30.9,117.4667,Jan,1912,Dec,1950,38.5,99,N,WA
4057,4057,60007,COWELBAKH CRAVEN PLATEAU,-31.9,151.8,Jun,1937,Nov,1961,5.8,23,N,NSW
4058,4058,18022,COWELL,-33.6772,136.9116,Dec,1885,Jun,2024,138.0,0,N,SA
4059,4059,18176,COWELL (WINTER SPRINGS),-33.3416,136.7518,Nov,1969,Jun,2024,54.7,0,N,SA
4060,4060,27007,COWELL CREEK,-10.9,142.3167,Feb,1927,Dec,1956,22.3,75,N,QLD
4061,4061,86025,COWES,-38.4833,145.2667,Dec,1882,Feb,1978,89.9,94,N,VIC
4062,4062,32194,COWLEY BEACH (DEFENCE),-17.6905,146.1126,Apr,2017,Jun,2024,7.3,0,Y,QLD
4063,4063,32135,COWLEY JTTRE,-17.6833,146.1167,Dec,1978,Aug,1982,3.4,91,N,QLD
4064,4064,44025,COWLEY STATION,-26.9044,144.8272,Jan,1884,Feb,2017,126.3,95,N,QLD
4065,4065,63229,COWRA (BILLIMARI (PINE VIEW)),-33.6773,148.6115,Apr,1968,Dec,2023,34.8,62,N,NSW
4066,4066,73097,COWRA (LAWLING VALE),-34.0167,148.8136,Nov,2002,Apr,2021,18.5,0,N,NSW
4067,4067,63022,COWRA AG RESEARCH STATION,-33.8018,148.704,May,1905,Jun,2024,118.0,99,N,NSW
4068,4068,65111,COWRA AIRPORT AWS,-33.8382,148.654,Jul,2004,Jun,2024,19.9,0,Y,NSW
4069,4069,65091,COWRA AIRPORT COMPARISON,-33.8451,148.6534,Oct,1966,Jul,2011,44.8,0,N,NSW
4070,4070,63021,COWRA POST OFFICE,-33.9,148.7,Jan,1885,Dec,1966,82.0,0,N,NSW
4071,4071,63023,COWRA RESEARCH CENTRE (EVANS S,-33.8087,148.7071,May,1943,Jan,2011,67.8,0,N,NSW
4072,4072,85156,COWWARR,-38.0,146.6333,Jul,1966,Dec,1973,7.5,0,N,VIC
4073,4073,14201,COX PENINSULA TRANSMITTER,-12.4124,130.6264,Nov,1975,May,2010,34.3,99,N,NT
4074,4074,41132,COXEN EXCHANGE,-27.4,151.4667,Apr,1953,Aug,1962,7.3,77,N,QLD
4075,4075,63024,COXS RIVER,-33.9,150.3,Dec,1942,Jan,1955,11.6,95,N,NSW
4076,4076,63209,COXS RIVER (COMMODORES RANCH),-33.9667,150.4833,Apr,1900,Dec,1926,26.6,99,N,NSW
4077,4077,94176,CRABTREE (CRABTREE ROAD),-42.9458,147.0617,Nov,1986,Apr,2009,22.4,0,N,TAS
4078,4078,94249,CRABTREE (STONEY CREEK FARM),-42.9278,147.0444,Mar,2011,Jun,2024,13.3,0,N,TAS
4079,4079,39028,CRACOW STORE,-25.2967,150.3047,Jan,1888,Nov,2000,68.0,60,N,QLD
4080,4080,96034,CRADLE MOUNTAIN AIRSTRIP,-41.5836,145.9358,Jun,2000,Oct,2003,3.4,0,N,TAS
4081,4081,96077,CRADLE MOUNTAIN VISITORS CENTR,-41.5958,145.9311,Oct,1995,May,2024,28.4,99,N,TAS
4082,4082,96019,CRADLE VALLEY,-41.6367,145.95,Apr,1983,Dec,1989,6.8,0,N,TAS
4083,4083,96005,CRADLE VALLEY (WALDHEIM),-41.6383,145.9444,Aug,1917,Jun,2009,73.6,80,N,TAS
4084,4084,94194,CRADOC (BALFES HILL),-43.1319,147.0481,Aug,1995,Mar,2003,7.7,0,N,TAS
4085,4085,19010,CRADOCK,-32.0695,138.4948,Jan,1888,May,2024,129.4,95,N,SA
4086,4086,19015,CRADOCK (KANYAKA),-32.1133,138.2833,Sep,1897,Oct,2001,103.4,99,N,SA
4087,4087,19109,CRADOCK (SLATY CREEK),-32.1244,138.4674,Mar,1989,Dec,2023,34.8,0,N,SA
4088,4088,19093,CRADOCK (WIRREANDA),-32.0361,138.4511,Jan,1881,Mar,1890,9.3,0,N,SA
4089,4089,19061,CRADOCK (YEDNALUE),-32.0545,138.6427,Jan,1917,May,2024,107.4,0,N,SA
4090,4090,10153,CRAEMOR,-31.1028,118.0167,Jan,1944,Aug,1978,27.3,79,N,WA
4091,4091,23835,CRAFERS,-34.9878,138.6881,Jun,1973,Nov,1996,23.3,99,N,SA
4092,4092,23901,CRAFERS (MT LOFTY),-34.9784,138.7088,Aug,2005,Jul,2018,10.8,83,N,SA
4093,4093,23848,CRAFERS HIGHWAYS DEPT,-34.9931,138.6944,Oct,1988,Jul,1991,2.3,79,N,SA
4094,4094,23757,CRAFERS ST MICHAELS HOUSE,-34.9833,138.7167,Jan,1951,Dec,1982,31.8,99,N,SA
4095,4095,23873,CRAFERS WEST,-34.9913,138.6937,Mar,2001,Jun,2024,23.3,0,N,SA
4096,4096,69072,CRAGIE,-37.1333,149.1167,Sep,1901,May,1934,32.8,0,N,NSW
4097,4097,53008,CRAIGDON,-30.1,149.9,Nov,1910,Dec,1949,38.3,98,N,NSW
4098,4098,9791,CRAIGIAN,-34.5,116.1833,Jan,1920,Sep,1921,1.8,0,N,WA
4099,4099,9184,CRAIGIE,-31.775,115.77,Jan,1977,May,1988,8.3,73,N,WA
4100,4100,70326,CRAIGIE (BONDI FOREST LODGE),-37.1473,149.1496,Jan,1930,Apr,2024,93.1,99,N,NSW
4101,4101,70208,CRAIGIE (FINCHLEY),-37.1346,149.0603,Mar,1967,Dec,2023,56.6,99,N,NSW
4102,4102,70164,CRAIGIE (QUINBURRA),-37.1,149.0667,May,1962,Sep,1984,22.3,0,N,NSW
4103,4103,10607,CRAIGIE-LEA,-32.7608,118.1925,Jan,1913,Jul,2007,84.1,89,N,WA
4104,4104,10281,CRAIGLANDS,-31.7667,116.3,Jan,1905,May,1908,3.4,0,N,WA
4105,4105,35251,CRAIGMORE AL,-23.8847,147.7569,Jun,2010,Jun,2024,14.0,99,N,QLD
4106,4106,32082,CRAIGS POCKET STATION,-18.5633,144.9892,Nov,1968,Dec,2023,50.9,92,N,QLD
4107,4107,76010,CRAMENTON,-34.8,142.4667,Jul,1930,Nov,1982,52.3,0,N,VIC
4108,4108,86375,CRANBOURNE BOTANIC GARDENS,-38.1348,145.2636,Feb,1990,Mar,2020,30.2,0,N,VIC
4109,4109,86244,CRANBOURNE SOUTH,-38.1337,145.2384,Jan,1966,Nov,2021,54.2,97,N,VIC
4110,4110,10537,CRANBROOK,-34.2958,117.5533,Jan,1891,Jun,2024,131.9,99,N,WA
4111,4111,41299,CRANBROOK,-27.7833,151.4667,Jan,1959,Jun,1964,5.3,97,N,QLD
4112,4112,92008,CRANBROOK (CRANBROOK HOUSE),-42.0117,148.0747,Jul,1901,May,2024,121.3,99,N,TAS
4113,4113,92044,CRANBROOK (WATERS MEETING),-41.9303,148.075,Jan,1999,May,2020,16.6,77,N,TAS
4114,4114,36078,CRANFORD,-21.3517,145.0753,Jan,1915,Nov,2000,40.8,47,N,QLD
4115,4115,10866,CRANHAM,-33.9317,117.3258,Jan,1954,Jun,2024,70.5,0,N,WA
4116,4116,61421,CRANKY CORNER (TANGORY MOUNTAI,-32.5553,151.379,Jul,2010,Mar,2024,13.6,99,N,NSW
4117,4117,35023,CRAVEN,-23.2,147.0833,Jan,1871,Jan,1936,32.8,50,N,QLD
4118,4118,60042,CRAVEN (LONGVIEW),-32.1532,151.9511,Aug,1961,Jun,2024,52.5,83,N,NSW
4119,4119,60008,CRAVEN STATE FOREST,-32.2,151.9,Jan,1938,Feb,1956,18.2,0,N,NSW
4120,4120,82012,CRAVENSVILLE,-36.4,147.6,Nov,1911,Oct,1951,31.3,78,N,VIC
4121,4121,9811,CRAWFORD DALE,-34.2167,116.5,Feb,1945,May,1947,2.3,0,N,WA
4122,4122,90121,CRAWFORD LOWER,-38.0,141.45,Aug,1932,Sep,1939,7.2,0,N,VIC
4123,4123,60099,CRAWFORD RIVER (CRAWFORD),-32.4421,152.1571,Oct,2002,Jun,2024,21.8,0,N,NSW
4124,4124,32138,CRAWFORDS LOOKOUT,-17.6172,145.8,Jan,1980,Aug,1996,14.8,88,N,QLD
4125,4125,32162,CRAWFORDS LOOKOUT ALERT,-17.615,145.8011,Nov,2000,Jun,2024,23.7,0,N,QLD
4126,4126,55337,CRAWNEY MOUNTAIN,-31.5873,150.995,Oct,2007,Jun,2024,16.5,98,N,NSW
4127,4127,66111,CRAYDON,-33.85,151.1167,Feb,1879,Aug,1921,39.5,93,N,NSW
4128,4128,200736,CREAL REEF,-20.5303,150.3773,May,1974,Sep,1974,0.3,59,Y,NaN
4129,4129,33172,CREDITON,-21.2042,148.5436,Apr,1953,May,2020,64.8,96,N,QLD
4130,4130,33178,CREDITON CATHAY CK RD,-21.1833,148.5667,Apr,1972,Jan,1981,3.9,44,N,QLD
4131,4131,12259,CREDO,-30.4653,120.8283,Apr,2011,May,2024,12.7,96,N,WA
4132,4132,41300,CREGMORE,-26.9833,151.3833,Dec,1958,May,1969,4.3,41,N,QLD
4133,4133,82096,CREIGHTONS CREEK (BARONGA (CRE,-36.9005,145.5228,Oct,1937,Jun,2024,86.1,99,N,VIC
4134,4134,66166,CREMORNE GRASMERE ROAD,-33.8283,151.2217,Jan,1963,Apr,1989,26.0,99,N,NSW
4135,4135,9916,CRENDON,-33.6422,115.8119,Jan,1973,Nov,2014,40.7,97,N,WA
4136,4136,59047,CRESCENT HEAD,-31.1802,152.9681,Aug,1904,May,2024,70.9,59,N,NSW
4137,4137,59081,CRESCENT HEAD (DELICATE NOBBY,-31.2659,152.9645,Feb,2003,Mar,2010,7.1,99,N,NSW
4138,4138,59020,CRESCENT HEAD (NEVERTIRE),-31.25,152.9,Oct,1949,Dec,1974,17.8,70,N,NSW
4139,4139,40595,CRESSBROOK,-27.0833,152.45,Jul,1888,Nov,1904,16.3,99,N,QLD
4140,4140,40808,CRESSBROOK DAM,-27.2641,152.1959,Apr,1990,May,2024,34.1,0,N,QLD
4141,4141,89010,CRESSY,-38.0296,143.633,Nov,1898,Sep,2023,110.3,88,N,VIC
4142,4142,91375,CRESSY (BRUMBYS CREEK),-41.7114,147.082,Dec,2022,Jun,2024,1.6,0,Y,TAS
4143,4143,91018,CRESSY (COBURG),-41.7333,147.1833,Jul,1949,Feb,1954,1.4,30,N,TAS
4144,4144,91021,CRESSY HOUSE,-41.6606,147.1008,Jul,1941,Apr,2024,82.1,99,N,TAS
4145,4145,91020,CRESSY POST OFFICE,-41.7,147.0833,Jan,1899,Sep,1976,77.6,0,N,TAS
4146,4146,91306,CRESSY RESEARCH STATION,-41.7256,147.0794,Apr,1999,Dec,2022,23.7,0,Y,TAS
4147,4147,91022,CRESSY RESEARCH STATION (MAIN,-41.7217,147.0806,Apr,1939,Aug,2021,82.4,0,N,TAS
4148,4148,15038,CRESWELL DOWNS,-17.945,135.9067,Jan,1950,Dec,1977,27.6,98,N,NT
4149,4149,88019,CRESWICK,-37.42,143.8924,Feb,1949,May,2024,60.6,80,N,VIC
4150,4150,88018,CRESWICK,-37.4,143.9,May,1898,Jun,1952,54.2,0,N,VIC
4151,4151,53063,CRICKENBAH,-31.0333,149.5,Nov,1898,Feb,1919,20.3,0,N,NSW
4152,4152,28021,CROCKODILE,-15.7167,144.6667,Nov,1972,Feb,1975,1.9,82,N,QLD
4153,4153,40947,CROFTBY ALERT,-28.1481,152.57,Aug,2002,Jun,2024,21.8,0,N,QLD
4154,4154,40841,CROFTBY TM,-28.1481,152.57,Nov,2000,Jun,2024,23.3,99,N,QLD
4155,4155,40062,CROHAMHURST,-26.8094,152.87,Sep,1892,Feb,2003,110.2,0,N,QLD
4156,4156,14308,CROKER ISLAND AIRPORT,-11.1629,132.4813,Sep,2012,Jun,2024,11.3,95,Y,NT
4157,4157,66044,CROMER GOLF CLUB,-33.7255,151.272,Mar,1898,Jun,2011,75.1,66,N,NSW
4158,4158,23881,CROMER ROAD,-34.7706,139.0055,Mar,2001,Jun,2024,23.0,98,N,SA
4159,4159,10285,CROMLECH FARM,-30.9,117.9822,Jun,1975,Feb,1980,4.3,89,N,WA
4160,4160,66014,CRONULLA SOUTH BOWLING CLUB,-34.0703,151.1512,Jan,1934,Jun,2024,79.4,88,N,NSW
4161,4161,39029,CRONULLA STATION,-25.3833,151.3833,May,1927,Jun,1976,33.3,68,N,QLD
4162,4162,66086,CRONULLA STP,-34.0313,151.1642,Aug,1958,Dec,2006,43.8,90,N,NSW
4163,4163,54124,CROOBLE STATION,-29.2743,150.2658,Jan,1967,May,2024,57.4,0,N,NSW
4164,4164,63119,CROOKED CORNER (WINGADEENA),-34.2347,149.265,Nov,1960,May,2024,63.5,0,N,NSW
4165,4165,10664,CROOKED POOL,-32.9008,117.3986,Jun,1905,Dec,2016,82.9,74,N,WA
4166,4166,84125,CROOKED RIVER,-37.3811,147.1066,Apr,1972,Dec,2021,49.5,99,N,VIC
4167,4167,85255,CROOKED RVR (CROOKED RIVER (HA,-37.3573,146.9851,Mar,1960,Dec,2022,60.3,96,N,VIC
4168,4168,68021,CROOKHAVEN HEADS,-34.9,150.7,Mar,1904,Oct,1958,54.7,0,N,NSW
4169,4169,70069,CROOKWELL  (GUNDOWRINGA),-34.5438,149.574,Jan,1945,Dec,2023,76.9,97,N,NSW
4170,4170,70225,CROOKWELL (HOLBOROW STREET),-34.4582,149.4599,Aug,1997,Oct,2017,19.5,96,N,NSW
4171,4171,70130,CROOKWELL (SPRINGWOOD),-34.5333,149.4667,Jul,1959,May,1974,14.9,0,N,NSW
4172,4172,70025,CROOKWELL POST OFFICE,-34.4578,149.4693,Sep,1883,Jun,2024,140.8,0,N,NSW
4173,4173,54130,CROPPA CREEK (BELFORD STREET),-29.1259,150.3039,Dec,1969,Mar,2012,39.8,94,N,NSW
4174,4174,53018,CROPPA CREEK (KRUI PLAINS),-28.9917,150.017,May,1914,Jun,2024,110.2,0,N,NSW
4175,4175,54129,CROPPA CREEK (RAWDON),-29.2071,150.3695,Jul,1969,Jan,2012,42.5,0,N,NSW
4176,4176,97035,CROTTY,-42.2,145.6,Jun,1917,Jun,1929,12.1,0,N,TAS
4177,4177,10681,CROVIE,-32.6,117.2,Sep,1930,Jul,1944,9.6,69,N,WA
4178,4178,55083,CROW MOUNTAIN (FIG TREE HILL),-30.5,150.8167,Feb,1959,Feb,1982,23.1,0,N,NSW
4179,4179,26040,CROWER,-37.0833,140.2833,Jun,1908,Apr,1925,16.6,98,N,SA
4180,4180,29011,CROWFELS STATION,-20.1669,141.8514,Apr,1916,Oct,2020,90.2,86,N,QLD
4181,4181,50094,CROWL CREEK,-32.3333,146.7667,Oct,1884,Dec,1918,25.8,75,N,NSW
4182,4182,79009,CROWLANDS (WOODLANDS),-37.1,143.1,Jan,1886,Feb,1966,77.7,97,N,VIC
4183,4183,66015,CROWN ST. RESERVOIR,-33.8833,151.2,Feb,1882,Dec,1960,77.6,98,N,NSW
4184,4184,63178,CROWN VIEW,-33.2,150.0167,Nov,1962,Mar,1968,5.4,0,N,NSW
4185,4185,40382,CROWS NEST,-27.2711,152.0642,Jan,1893,Jan,2011,117.7,0,N,QLD
4186,4186,140000,CROWS NEST JOHN ST,-27.2653,152.0564,Feb,2011,May,2024,13.1,98,N,QLD
4187,4187,4055,CROYDON,-21.1,117.8,Jun,1900,Dec,1919,12.8,65,N,WA
4188,4188,86234,CROYDON (DORSET GOLF COURSE),-37.8054,145.2987,Apr,1965,Jun,2024,58.1,98,N,VIC
4189,4189,86027,CROYDON (SAMUEL STREET),-37.7903,145.2812,Jan,1911,Dec,2011,101.0,0,N,VIC
4190,4190,86026,CROYDON STATE SCHOOL,-37.8,145.3,Apr,1907,Oct,1954,47.6,0,N,VIC
4191,4191,33223,CROYDON STATION,-22.4667,149.1833,Jan,1890,Dec,1899,6.3,63,N,QLD
4192,4192,29012,CROYDON TOWNSHIP,-18.2044,142.2447,Jan,1889,Mar,2024,134.6,99,N,QLD
4193,4193,19088,CROZIER (FRESHWATER WELL),-32.2892,137.8267,Jul,1886,Dec,1893,7.2,95,N,SA
4194,4194,62061,CRUDINE,-33.0,149.7,Jul,1938,Nov,1947,9.3,98,N,NSW
4195,4195,52003,CRYON (KOOTHNEY),-29.9576,148.4689,Sep,1935,Jan,2024,88.4,0,N,NSW
4196,4196,21016,CRYSTAL BROOK,-33.353,138.2057,Jan,1881,Jun,2024,143.5,0,N,SA
4197,4197,43050,CRYSTAL BROOK,-25.5167,147.9833,Jan,1892,Dec,1977,77.7,90,N,QLD
4198,4198,33254,CRYSTAL BROOK,-20.3436,148.5,Apr,1993,Mar,2019,25.9,0,N,QLD
4199,4199,14265,CSIRO BERRIMAH,-12.4113,130.9222,Jan,1992,Apr,2024,29.8,92,N,NT
4200,4200,75097,CUBA TREE,-34.4,145.9,Feb,1904,Sep,1926,22.7,0,N,NSW
4201,4201,10538,CUBALLING,-32.82,117.1775,Jan,1912,Feb,2017,103.5,98,N,WA
4202,4202,52011,CUBBAROO,-30.2,149.1,Apr,1884,Dec,1970,86.8,0,N,NSW
4203,4203,44089,CUBBIE,-28.65,147.9,Jan,1898,Sep,1917,19.8,0,N,QLD
4204,4204,65009,CUCUMGILLICA PUBLIC SCHOOL,-34.0167,148.7,Jan,1947,Nov,1957,9.2,84,N,NSW
4205,4205,73070,CUCUMGILLIGA,-34.1,148.1,Dec,1888,Nov,1926,32.3,85,N,NSW
4206,4206,65056,CUDAL (HEIMAT),-33.2875,148.8666,Dec,2001,May,2020,18.5,0,N,NSW
4207,4207,65010,CUDAL POST OFFICE,-33.2869,148.7396,Dec,1884,May,2024,139.4,0,N,NSW
4208,4208,74150,CUDDELL SIDING,-34.9333,146.4167,Jan,1896,May,1915,13.1,67,N,NSW
4209,4209,51079,CUDDILL,-32.0667,148.25,Jan,1896,Sep,1919,23.8,0,N,NSW
4210,4210,62012,CUDGEGONG (KIORA),-32.7333,149.75,Jun,1898,Nov,1970,68.4,94,N,NSW
4211,4211,62077,CUDGEGONG (LINCOLN HILLS),-32.8667,149.7667,Jan,1968,Oct,1975,7.7,98,N,NSW
4212,4212,62037,CUDGEGONG 1,-32.8,149.8,Oct,1903,Feb,1920,11.1,67,N,NSW
4213,4213,58017,CUDGEN PLANTATION,-28.3,153.55,Jan,1885,Dec,1959,73.0,97,N,NSW
4214,4214,82014,CUDGEWA NORTH,-36.2,147.9,May,1884,May,1956,68.8,95,N,VIC
4215,4215,82013,CUDGEWA STATE SCHOOL,-36.2,147.8,Apr,1902,Dec,1959,53.3,92,N,VIC
4216,4216,23731,CUDLEE CREEK (MILLBROOK RESERV,-34.8331,138.8215,Mar,1914,Jun,2024,110.0,0,N,SA
4217,4217,23879,CUDLEE CREEK (ODEA ROAD),-34.8476,138.8751,Mar,2001,Jun,2024,23.3,0,N,SA
4218,4218,7017,CUE,-27.425,117.8936,Jun,1894,Jun,2024,129.9,0,N,WA
4219,4219,55013,CUERINDI,-30.7,150.8,Jan,1888,Mar,1953,64.4,99,N,NSW
4220,4220,70222,CULBOOKIE,-35.55,149.25,Nov,1919,Feb,1926,6.3,0,N,NSW
4221,4221,25548,CULBURRA (HAYFIELDS),-35.8381,139.8991,Jan,1970,Dec,2001,31.8,99,N,SA
4222,4222,25520,CULBURRA (TROSSACHS),-35.8,140.0333,May,1957,Sep,1984,27.4,0,N,SA
4223,4223,68083,CULBURRA TREATMENT WORKS,-34.9284,150.7482,Jan,1962,Jun,2024,58.9,94,N,NSW
4224,4224,74188,CULCAIRN BOWLING CLUB,-35.6724,147.0361,Jan,1912,Jun,2022,110.5,0,N,NSW
4225,4225,39169,CULCRAGIE,-25.2617,150.8536,Feb,1938,Jan,2002,52.1,81,N,QLD
4226,4226,9769,CULFORD,-32.5708,116.4354,Apr,1967,Jun,2024,54.9,96,N,WA
4227,4227,77014,CULGOA,-35.717,143.1074,Jan,1899,May,2024,123.3,98,N,VIC
4228,4228,10131,CULHAM,-31.4,116.4667,Jun,1887,Dec,1902,14.6,94,N,WA
4229,4229,9525,CULICUP ESTATE,-33.8742,116.6544,Jan,1926,Dec,2002,75.1,97,N,WA
4230,4230,7018,CULLCULLI,-27.0392,118.365,Jan,1916,Sep,1984,64.6,94,N,WA
4231,4231,62087,CULLENBONE (WANDU),-32.4833,149.5,Jul,1971,Dec,1972,1.3,83,N,NSW
4232,4232,41298,CULLENDORE,-28.4333,152.2167,Mar,1959,Oct,1966,7.7,0,N,QLD
4233,4233,56040,CULLENDORE (ASHGLEN),-28.4803,152.1034,Jan,1949,Mar,2011,58.3,94,N,NSW
4234,4234,56208,CULLENDORE (BORDER),-28.4833,152.1333,Apr,1970,Jun,1980,10.3,0,N,NSW
4235,4235,85171,CULLODEN (ESTOPPEY),-37.8,147.0833,Jan,1968,May,1979,11.4,0,N,VIC
4236,4236,76114,CULLULLERAINE,-34.2833,141.5833,Jan,1929,Oct,1949,5.2,25,N,VIC
4237,4237,49011,CULPOTARO,-33.6,144.35,Jan,1879,May,1951,72.1,99,N,NSW
4238,4238,49102,CULPRA,-34.5333,142.4167,Sep,1908,Feb,1917,8.5,0,N,NSW
4239,4239,18229,CULTANA (DEFENCE),-32.6845,137.3689,Dec,2017,Jun,2024,6.6,0,Y,SA
4240,4240,46056,CULTOWA,-31.4,144.0,Jan,1882,Sep,1930,44.3,91,N,NSW
4241,4241,58018,CUMBALUM (FAIRVIEW),-28.8408,153.5181,Nov,1884,Sep,1985,96.9,96,N,NSW
4242,4242,30013,CUMBERLAND STATION,-18.3,143.4,Jan,1886,Feb,1993,57.2,53,N,QLD
4243,4243,72093,CUMBEROONA,-36.0167,147.15,Jan,1887,Aug,1915,26.9,94,N,NSW
4244,4244,48240,CUMBORAH,-29.7443,147.7704,Nov,1994,Feb,2021,22.2,84,N,NSW
4245,4245,80011,CUMEROOGUNGA ABORIGINAL SETTLE,-36.0,145.0,Jan,1946,Nov,1952,6.8,98,N,VIC
4246,4246,18023,CUMMINS,-34.2644,135.7266,Jul,1914,Jun,2024,110.0,0,N,SA
4247,4247,18196,CUMMINS (TUMBY BAY ROAD),-34.261,135.731,Sep,1995,Sep,2008,13.1,0,N,SA
4248,4248,18217,CUMMINS AERO,-34.2524,135.7135,May,2007,Jun,2024,17.2,0,Y,SA
4249,4249,65011,CUMNOCK (WILLOW PARK),-32.9352,148.7545,May,1886,Dec,2012,123.8,98,N,NSW
4250,4250,65051,CUMNOCK TM,-32.9286,148.755,Mar,2002,Jun,2024,20.1,90,N,NSW
4251,4251,90115,CUNDARE SOUTH,-38.1,143.6,Aug,1884,Mar,1921,35.5,97,N,VIC
4252,4252,12102,CUNDEELEE,-30.7233,123.425,Oct,1940,Nov,1981,35.8,87,N,WA
4253,4253,9693,CUNDENUP,-33.8,115.8,Aug,1912,Jul,1933,15.4,73,N,WA
4254,4254,10035,CUNDERDIN,-31.6494,117.2331,Jan,1914,Jun,2012,98.2,0,N,WA
4255,4255,10286,CUNDERDIN AIRFIELD,-31.6219,117.2217,Oct,1996,Jun,2024,27.7,0,Y,WA
4256,4256,60102,CUNDLE FLAT (KHATAMBUHL),-31.826,152.021,Jul,1970,Dec,2017,35.9,76,N,NSW
4257,4257,60010,CUNDLETOWN POST OFFICE,-31.9,152.5167,Dec,1901,Mar,1971,69.3,0,N,NSW
4258,4258,18125,CUNGENA,-32.5825,134.7089,Dec,1918,Nov,1993,22.9,31,N,SA
4259,4259,44116,CUNNAMULLA BRIDGE,-28.0714,145.6775,Feb,1998,Feb,2004,0.4,7,N,QLD
4260,4260,44026,CUNNAMULLA POST OFFICE,-28.0689,145.6822,Jan,1879,Jun,2024,145.5,0,N,QLD
4261,4261,41456,CUNNINGHAMS GAP NATIONAL PARK,-28.0621,152.3675,Sep,1976,Mar,2023,46.4,0,N,QLD
4262,4262,44112,CUNNYANA,-27.4419,147.9483,Jun,1968,Aug,2018,47.5,94,N,QLD
4263,4263,13038,CUNYU,-25.7069,120.3478,Jan,1996,Apr,2023,26.1,95,N,WA
4264,4264,13014,CUNYU SHEARING SHED,-25.8181,120.1706,May,1910,Mar,2021,105.5,95,N,WA
4265,4265,9694,CUNYULGUP,-33.75,115.0,Jul,1913,Jul,1927,14.1,0,N,WA
4266,4266,51122,CURBAN (ERCILDOUNE),-31.5558,148.5981,Jan,1968,May,2024,56.4,0,N,NSW
4267,4267,51080,CURBAN 1,-31.55,148.5833,Jul,1892,Dec,1920,24.9,87,N,NSW
4268,4268,51081,CURBAN 2,-31.55,148.5833,Jan,1899,Apr,1910,11.3,0,N,NSW
4269,4269,55029,CURLEWIS (LIGNUM),-31.2667,150.1,Jan,1950,Dec,1984,35.0,0,N,NSW
4270,4270,55045,CURLEWIS (PINE CLIFF),-31.1791,150.0312,Jan,1903,Dec,2021,117.8,99,N,NSW
4271,4271,55059,CURLEWIS (WANDOBAH),-31.1833,150.1,Jan,1897,Mar,1971,74.3,0,N,NSW
4272,4272,55324,CURLEWIS (WONGALEE),-31.0809,150.2574,Jan,1991,Nov,2017,26.9,0,N,NSW
4273,4273,55014,CURLEWIS POST OFFICE,-31.117,150.2681,Nov,1904,May,2024,117.6,98,N,NSW
4274,4274,20004,CURNOMONA (CURNAMONA),-31.6516,139.5491,Jan,1881,Sep,2023,142.1,99,N,SA
4275,4275,40442,CURRA,-26.0664,152.5825,Nov,1969,Jan,1992,21.0,94,N,QLD
